Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2017-06-12,"Yilianyun offers cloud computing, medical and health care services.",Yilianyun,https://www.crunchbase.com/organization/yilianyun,"Cloud Computing, Health Care, Internet, Medical","Shenzhen, Guangdong, China, Asia",Seed Round - Yilianyun,https://www.crunchbase.com/funding_round/yilianyun-seed--2e06aad9,2,"Capital Wings, Zhongjin Huicai",Seed,,Seed,3,20000000,CNY,2941346,,,,50000000,CNY,7687488,Yes,,https://www.csylcloud.com,,Early Stage Venture,,"563,775"
2017-05-02,ELS Technology focuses on supply chain management and supply chain financial product development.,ELS Technology,https://www.crunchbase.com/organization/els-technology,"Information Technology, Supply Chain Management","Shenzhen, Guangdong, China, Asia",Series A - ELS Technology,https://www.crunchbase.com/funding_round/els-technology-series-a--07aff55f,2,"HMC Ventures, Kinzon Capital",Early Stage Venture,,Series A,7,,,,,,,100000000,CNY,15755475,Yes,,https://www.51qqt.com/,,Late Stage Venture,,"562,435"
2017-03-27,Minxing specializes in the research and development of mobile internet platform products.,Minxing,https://www.crunchbase.com/organization/minxing,"Information Technology, Internet, Mobile","Haidian, Beijing, China, Asia",Series A - Minxing,https://www.crunchbase.com/funding_round/minxing-series-a--4862ca98,2,"Huarui Hulian, Huarui Tianxin Touzi",Early Stage Venture,,Series A,3,10000000,CNY,1455297,,,,33000000,CNY,5107128,Yes,,https://www.minxing365.com/,,Early Stage Venture,,"562,801"
2017-06-15,Yunjia Shangcheng is an information technology company that offers financial information technology services.,Yunjia Shangcheng,https://www.crunchbase.com/organization/yunjia-shangcheng,"Consumer Electronics, Electronics","Shenzhen, Guangdong, China, Asia",Angel Round - Yunjia Shangcheng,https://www.crunchbase.com/funding_round/yunjia-shangcheng-angel--82930d4f,2,"Jiayoubao, N5Capital",Seed,,Angel,2,3000000,CNY,440781,,,,13000000,CNY,2014011,Yes,,https://www.yunjiaplus.com,,Early Stage Venture,,"562,939"
2017-05-11,Diyiren Ju is a smart air purification product development company that provides living environment solutions.,Diyiren Ju,https://www.crunchbase.com/organization/diyiren-ju,"Green Building, Hardware, Manufacturing","Beijing, Beijing, China, Asia",Angel Round - Diyiren Ju,https://www.crunchbase.com/funding_round/diyiren-ju-angel--5778dc3c,2,"JD Digits, Qilang Zixun",Seed,,Angel,2,3000000,CNY,434504,,,,30900000,CNY,4502923,Yes,,http://www.airdino.com.cn,,IPO,,"563,013"
2017-05-09,"Leaf Biotech is a manufacturing company that researches, develops, and markets biological materials and biomedicine.",Leaf Biotech,https://www.crunchbase.com/organization/leaf-biotech,"Biopharma, Biotechnology, Manufacturing, Sales","Hefei, Anhui, China, Asia",Series A - Leaf Biotech,https://www.crunchbase.com/funding_round/leaf-biotech-series-a--3b20f74f,2,"ANHUI PROVINCIAL INVESTMENT GROUP HOLDING CO.,LTD., Hefei Gaoxin Development & Investment Group Company",Early Stage Venture,,Series A,3,10000000,CNY,1447587,,,,213000000,CNY,29777063,Yes,,http://www.leafresource.com/,,Early Stage Venture,,"563,350"
2017-06-07,Xiaoxiang Youpin is an app that provides loan services.,Xiaoxiang Youpin,https://www.crunchbase.com/organization/xiaoxiang-youpin,"Financial Services, Mobile Apps","Wuxi Shi, Jiangsu, China, Asia",Series A - Xiaoxiang Youpin,https://www.crunchbase.com/funding_round/xiaoxiang-youpin-series-a--f5312f34,2,"Hangzhou Wanhao Touzi, StarVC",Early Stage Venture,,Series A,3,10000000,CNY,1471140,,,,33000000,CNY,5091263,Yes,,http://www.xiaoxiangyoupin.cn,,Early Stage Venture,,"571,364"
2017-05-27,Give Me Five is a film and television content production and distribution company.,Give Me Five,https://www.crunchbase.com/organization/give-me-five,"Digital Media, Film Production, Media and Entertainment, TV Production","Beijing, Beijing, China, Asia",Series A - Give Me Five,https://www.crunchbase.com/funding_round/give-me-five-series-a--f53c4b6b,2,"Linmon Pictures, Matrix Partners China",Early Stage Venture,,Series A,3,,,,,,,,,,Yes,,https://www.wuyuanculture.com,,Early Stage Venture,,"573,159"
2017-06-13,U-Play Technology specializes in manufacturing adult hygiene products and puppy training pads.,U-Play Technology,https://www.crunchbase.com/organization/u-play-technology,"Manufacturing, Paper Manufacturing, Service Industry","Wuhu, Anhui, China, Asia",Post-IPO Equity - U-Play Technology,https://www.crunchbase.com/funding_round/u-play-technology-post-ipo-equity--5da610e3,2,"Charisma Partners, Ruisheng Touzi",,,Post-IPO Equity,4,55000000,CNY,8091091,,,,142000000,CNY,21480606,Yes,,http://www.u-play-corp.com,,IPO,,"575,625"
2017-05-09,Oriental Standard is the operator of a platform intended to offer outsourcing services.,Oriental Standard,https://www.crunchbase.com/organization/oriental-standard,"Electronics, Outsourcing","Suzhou, Jiangsu, China, Asia",Venture Round - Oriental Standard,https://www.crunchbase.com/funding_round/oriental-standard-series-unknown--bf054fe9,1,Red Star Macalline,,,Venture - Series Unknown,4,50000000,CNY,7237933,,,,20523633,USD,20523633,Yes,,http://www.oristand.com,,,,"576,681"
2017-03-28,MINGYA INSURANCE BROKERS is a personal insurance marketing company.,MINGYA INSURANCE BROKERS,https://www.crunchbase.com/organization/mingya-insurance-brokers,"Financial Services, Insurance, Marketing","Beijing, Beijing, China, Asia",Series C - MINGYA INSURANCE BROKERS,https://www.crunchbase.com/funding_round/mingya-insurance-brokers-series-c--16de994d,1,Houyuan Capital,Late Stage Venture,,Series C,4,30000000,CNY,4360338,,,,63000000,CNY,9649260,Yes,,http://www.mingya.com.cn/,,Late Stage Venture,,"578,018"
2017-05-08,Zuoyisheng is a disease management service platform.,Zuoyisheng,https://www.crunchbase.com/organization/zuoyisheng,"Consulting, Health Care, Medical","Beijing, Beijing, China, Asia",Seed Round - Zuoyisheng,https://www.crunchbase.com/funding_round/zuoyisheng-seed--1cc5d3aa,1,Beijing Yiqichuang Consulting Services Partnership,Seed,,Seed,1,2000000,CNY,289670,,,,2000000,CNY,289670,Yes,,http://www.dianxianyun.com,,Seed,,"578,906"
2017-04-19,Kouyu100 is a listening and speaking homework platform.,Kouyu100,https://www.crunchbase.com/organization/kouyu100,"E-Learning, Education, Information Technology","Suzhou, Jiangsu, China, Asia",Post-IPO Equity - Kouyu100,https://www.crunchbase.com/funding_round/kouyu100-post-ipo-equity--8c714af1,2,"New Oriental Education & Technology Group, Qianhe Capital",,,Post-IPO Equity,4,10000000,CNY,1452195,,,,42730000,CNY,6574050,Yes,,http://www.kouyu100.com,,IPO,,"578,929"
2017-06-08,Dt Dream operates as a cloud computing and big data solutions provider.,Dt Dream,https://www.crunchbase.com/organization/dt-dream,"Big Data, Cloud Computing, Cloud Data Services, Software","Hangzhou, Zhejiang, China, Asia",Series A - Dt Dream,https://www.crunchbase.com/funding_round/dt-dream-series-a--d4f5b03d,2,"Alibaba Group, Everbright",Early Stage Venture,,Series A,3,110000000,USD,110000000,890000000,USD,890000000,266589326,USD,266589326,Yes,,http://www.dtdream.com/,$1M to $10M,Early Stage Venture,,"578,946"
2017-04-20,Viroad Biotechnology is a cancer diagnosis firm .,Viroad Biotechnology,https://www.crunchbase.com/organization/hebei-viroad,"Biotechnology, Medical, Oncology","Shijiazhuang, Hebei, China, Asia",Series A - Viroad Biotechnology,https://www.crunchbase.com/funding_round/hebei-viroad-series-a--fc857ac7,2,"Ample Harvest Finance, China Weibo Developer Innovation Fund",Early Stage Venture,,Series A,3,30000000,CNY,4358945,,,,19420773,USD,19420773,Yes,,http://www.viroad.com.cn,$1M to $10M,Early Stage Venture,,"579,537"
2017-04-14,Questyle Audio is a lossless audio system development company.,Questyle Audio,https://www.crunchbase.com/organization/questyle-audio,"Audio, Hardware","Futian, Guangdong, China, Asia",Series A - Questyle Audio,https://www.crunchbase.com/funding_round/questyle-audio-series-a--8cf2f85d,2,"Newsion Venture Capital, Pengde Chuangtou",Early Stage Venture,,Series A,3,10000000,CNY,1451863,,,,33000000,CNY,5096262,Yes,,https://www.questyle.com/,Less than $1M,Early Stage Venture,,"579,959"
2017-05-01,Landing Shares is an AI-driven med-tech firm that develops artificial intelligence cervical cancer screening diagnostic technology.,Landing Medical High Technology,https://www.crunchbase.com/organization/wuhan-landing-medical-high-technology,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Medical, Medical Device","Wuhan, Hubei, China, Asia",Series B - Landing Medical High Technology,https://www.crunchbase.com/funding_round/wuhan-landing-medical-high-technology-series-b--0676faec,2,"Dalton Venture, Sangel Capital",Early Stage Venture,,Series B,3,,,,,,,320000000,CNY,50085302,Yes,,http://www.landing-med.com,$1M to $10M,Late Stage Venture,,"564,141"
2017-04-01,MMath.cn is an artificial intelligence based teaching assistant application.,MMath.cn,https://www.crunchbase.com/organization/mmath-cn,"Artificial Intelligence (AI), Education, Information Technology","Haidian, Beijing, China, Asia",Seed Round - MMath.cn,https://www.crunchbase.com/funding_round/mmath-cn-seed--2df57436,2,"Tongdaodashu, Wanruisi Enterprise Management",Seed,,Seed,2,2000000,CNY,290288,,,,4000000,CNY,583406,Yes,,http://www.mmath.cn/,,Seed,,"564,203"
2017-03-28,Onlyou is a digital financial technology service company.,Onlyou,https://www.crunchbase.com/organization/onlyou-2d14,"Finance, Financial Services, FinTech","Xiamen, Fujian, China, Asia",Seed Round - Onlyou,https://www.crunchbase.com/funding_round/onlyou-2d14-seed--85fb500e,2,"Hongdao Capital, Oriental Fortune Capital",Seed,,Seed,3,3000000,CNY,436034,,,,323000000,CNY,49044134,Yes,,http://www.onlyou.com/,,Early Stage Venture,,"564,272"
2017-05-04,"TELIT provides system design, software development, system integration, and intelligent services.",TELIT,https://www.crunchbase.com/organization/telit,"Information Technology, Software, Web Design","Hefei, Anhui, China, Asia",Post-IPO Equity - TELIT,https://www.crunchbase.com/funding_round/telit-post-ipo-equity--b975a75d,2,"Tronfund, Xinhua Sunshine Fund",,,Post-IPO Equity,4,45660000,CNY,6621614,,,,128880000,CNY,18998138,Yes,,http://www.ahtelit.com/,,IPO,,"564,563"
2017-06-06,"Jizhicar specializes in automobile, internet, and financial services.",Jizhicar.com,https://www.crunchbase.com/organization/jizhicar-com,"Automotive, Finance, Internet","Beijing, Beijing, China, Asia",Series B - Jizhicar.com,https://www.crunchbase.com/funding_round/jizhicar-com-series-b--725357f6,2,"Chunxiao Capital, Gobi Partners",Early Stage Venture,,Series B,4,20000000,CNY,2942706,,,,17289083,USD,17289083,Yes,,http://jizhicar.com,,,,"565,123"
2017-03-24,Ms.Onion is a cross-border e-commerce platform.,Ms.Onion,https://www.crunchbase.com/organization/ms-onion,"Apps, Consumer Goods, E-Commerce","Guangzhou, Guangdong, China, Asia",Series B - Ms.Onion,https://www.crunchbase.com/funding_round/ms-onion-series-b--39c55875,2,"Engage Capital, K2VC",Early Stage Venture,,Series B,4,,,,,,,235000000,CNY,36529912,Yes,,,$10M to $50M,Late Stage Venture,,"565,172"
2017-05-24,Zhenxun Technology is a company that focus on software development and planning.,Zhenxun Technology,https://www.crunchbase.com/organization/zhenxun-technology,"Information Technology, Software, Software Engineering","Chengdu, Sichuan, China, Asia",Angel Round - Zhenxun Technology,https://www.crunchbase.com/funding_round/zhenxun-technology-angel--00d16f08,1,Kunlun Fund,Seed,,Angel,1,3000000,CNY,435378,,,,3000000,CNY,435378,Yes,,http://zhenxun.vip/,,Seed,,"570,758"
2017-05-04,Radio Technology is a broadband equipment provider company.,Radio Technology,https://www.crunchbase.com/organization/radio-technology,"Hardware, Information Technology, Telecommunications","Hefei, Anhui, China, Asia",Post-IPO Equity - Radio Technology,https://www.crunchbase.com/funding_round/radio-technology-post-ipo-equity--7b09d470,1,Anyuan Fund,,,Post-IPO Equity,2,15000000,CNY,2175300,,,,16000000,CNY,2326931,Yes,,http://radiotech.cn/,,IPO,,"570,781"
2017-05-24,Frasergen is a bioinformatics software development company.,Frasergen,https://www.crunchbase.com/organization/frasergen,"Bioinformatics, Information Technology, Medical, Software","Wuhan, Hubei, China, Asia",Series A - Frasergen,https://www.crunchbase.com/funding_round/frasergen-series-a--99a83de9,2,"Gaotian Nongye, Ronghe Capital",Early Stage Venture,,Series A,2,10000000,CNY,1451259,,,,60000000,CNY,8981266,Yes,,http://www.frasergen.com/,,Early Stage Venture,,"565,782"
2017-05-24,buka.tv is a universal online education cloud service platform company.,buka.tv,https://www.crunchbase.com/organization/buka-tv,"Cloud Data Services, Education, Information Technology","Haidian, Beijing, China, Asia",Seed Round - buka.tv,https://www.crunchbase.com/funding_round/buka-tv-seed--35937110,2,"ChineseAll Digital Publishing, DT Capital Partners",Seed,,Seed,3,10000000,CNY,1451259,,,,42000000,CNY,6468764,Yes,,https://www.buka.tv,,Early Stage Venture,,"575,486"
2017-04-01,Shengxinbao provides car dealer information services.,Shengxinbao,https://www.crunchbase.com/organization/shengxinbao,Trading Platform,"Chongqing, Heilongjiang, China, Asia",Series B - Shengxinbao,https://www.crunchbase.com/funding_round/shengxinbao-series-b--ba6434fd,2,"Bitmain, Pangmao VC",Early Stage Venture,,Series B,4,,,,,,,247100000,CNY,39052570,Yes,,http://www.sxbcar.com/,,Early Stage Venture,,"575,507"
2017-03-24,GCOM TECHNOLOGY is a solution provider dedicated to providing information and communication technology.,GCOM TECHNOLOGY,https://www.crunchbase.com/organization/gcom-technology,"Apps, Software, Wireless","Hangzhou, Zhejiang, China, Asia",Post-IPO Equity - GCOM TECHNOLOGY,https://www.crunchbase.com/funding_round/gcom-technology-post-ipo-equity--8ccd7283,2,"China Venture Capital HRVC, Jisu Ziben",,,Post-IPO Equity,4,14000000,CNY,2035505,,,,73300000,CNY,10895794,Yes,,http://www.gcomtechnology.com/,,IPO,,"575,967"
2017-05-10,Haize Medical manufactures medical devices.,Haize Medical,https://www.crunchbase.com/organization/haize-medical,"Health Care, Manufacturing, Medical Device, Sales","Wuxi Shi, Jiangsu, China, Asia",Series A - Haize Medical,https://www.crunchbase.com/funding_round/haize-medical-series-a--1cadefba,1,Chunli Xinxi,Early Stage Venture,,Series A,2,10000000,CNY,1448467,,,,13000000,CNY,1914564,Yes,,http://www.haizemed.com.cn/,$1M to $10M,Early Stage Venture,,"566,664"
2017-06-14,HUA YANG XINTONG is a digital operation capability platform for retailers and brands.,HUA YANG XINTONG,https://www.crunchbase.com/organization/hua-yang-xintong,"Business Development, Information Services, Retail","Nanshanqu, Guangdong, China, Asia",Series D - HUA YANG XINTONG,https://www.crunchbase.com/funding_round/hua-yang-xintong-series-d--df76f563,2,"Chang'an Deruiwei, Saibo Gongying",Late Stage Venture,,Series D,7,50000000,CNY,7363174,,,,203000000,CNY,31214792,Yes,,http://www.hyxt.com,,Late Stage Venture,,"566,705"
2017-05-23,Fanlai Tech development of smart appliances will bring the kitchen into the modern era of automation.,Fanlai Tech,https://www.crunchbase.com/organization/fanlai-tech,"Consumer Goods, Home Decor, Smart Home","Shenzhen, Guangdong, China, Asia",Series A - Fanlai Tech,https://www.crunchbase.com/funding_round/fanlai-tech-series-a--7cbc3c3b,2,"HSG, QF Capital",Early Stage Venture,,Series A,3,,,,,,,1400000,USD,1400000,Yes,,http://fanlai.com/,,,,"566,739"
2017-04-21,Central Huanhui Technology Group focuses on the use of waste heat and clean energy for urban central heating.,Central Huanhui Technology Group,https://www.crunchbase.com/organization/zhonghuan-huanhui,"Consulting, Energy, Service Industry","Fengtai, Beijing, China, Asia",Series C - Central Huanhui Technology Group,https://www.crunchbase.com/funding_round/zhonghuan-huanhui-series-c--5f0971bb,2,"Tibet Jiuzheng Capital Investment, Tibet Yunyi Capital Investment",Late Stage Venture,,Series C,6,30000000,CNY,4357488,,,,163000000,CNY,24913436,Yes,,http://www.huanhuigroup.com/,,Late Stage Venture,,"566,775"
2017-06-01,DataCanvas is a data analysis service platform.,DataCanvas,https://www.crunchbase.com/organization/datacanvas,"Analytics, Information Technology","Beijing, Beijing, China, Asia",Series A - DataCanvas,https://www.crunchbase.com/funding_round/datacanvas-series-a--669d79b7,2,"Redpoint Ventures China, ZGC Group",Early Stage Venture,,Series A,8,30000000,CNY,4405614,,,,120852721,USD,120852721,Yes,,http://www.zetyun.com/,,Late Stage Venture,,"570,411"
2017-04-18,"Amber Aviation is an aircraft service platform that provides aircraft management, aircraft maintenance, and trading.",Amber Aviation,https://www.crunchbase.com/organization/amber-aviation,"Aerospace, Air Transportation, Service Industry","Baoan, Guangdong, China, Asia",Angel Round - Amber Aviation,https://www.crunchbase.com/funding_round/amber-aviation-angel--f8d9be36,2,"Tianshengrong Investment, Tianxiang Weiye Investment",Seed,,Angel,3,,,,,,,,,,Yes,,https://www.amber-aviation.com/,,Late Stage Venture,,"567,090"
