Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-01-24,Orienspace is a leading commercial launch vehicle designer and manufacturer in China.,Orienspace,https://www.crunchbase.com/organization/orienspace,"Aerospace, Machinery Manufacturing, Manufacturing","Beijing, Beijing, China, Asia",Series B - Orienspace,https://www.crunchbase.com/funding_round/orienspace-series-b--70f1ac58,7,"Broad Vision Funds, CMBC International Holdings, Hike Capital, Hongtai Capital Holdings, Pagoda, Shenyin & Wanguo Investment, Xin Ding Capital",Early Stage Venture,Broad Vision Funds,Series B,3,600000000,CNY,84627428,,,,191987522,USD,191987522,Yes,,https://www.orienspace.com/,,Early Stage Venture,6,"44,207",
2024-04-22,Brise Pharma operates in the scientific research and technical service industry.,Brise Pharma,https://www.crunchbase.com/organization/brise-pharma,"Biopharma, Biotechnology, Pharmaceutical","Shanghai, Shanghai, China, Asia",Seed Round - Brise Pharma,https://www.crunchbase.com/funding_round/brise-pharma-seed--a189e1d5,6,"BioTrack Capital, China Gas Yijing, Qiming Venture Partners, Sherpa Healthcare Partners, Shunxi Fund, Vinner Therapeutics",Seed,Shunxi Fund,Seed,4,20000000,USD,20000000,,,,200199390,USD,200199390,Yes,,https://brisepharma.com,,Seed,3,"44,209",
2024-05-21,"Sitan Technology is a technology enterprise specializing in the development, production, and sale of Micro-LED technology.",Sitan Technology,https://www.crunchbase.com/organization/sitan-technology,"Consumer Electronics, Electronics, Hardware, Manufacturing","Shenzhen, Guangdong, China, Asia",Series B - Sitan Technology,https://www.crunchbase.com/funding_round/sitan-technology-series-b--b6ca5b61,2,"BOC & Utrust Private Equity Fund Management, Sinic-Tek",Early Stage Venture,Sinic-Tek,Series B,3,,,,,,,100000000,CNY,13702384,Yes,,https://www.szsitan.com,,Early Stage Venture,,"44,276",
2024-04-24,ikitbot develops and manufactures commercial cleaning robots. The company specializes in research and experimental development.,ikitbot,https://www.crunchbase.com/organization/ikitbot,"CleanTech, Robotics","Shenzhen, Guangdong, China, Asia",Seed Round - ikitbot,https://www.crunchbase.com/funding_round/ikitbot-seed--3bab4922,2,"Amara Investment, GSR United Capital",Seed,GSR United Capital,Seed,1,,,,,,,,,,Yes,,https://www.ikitbot-tech.com,,Seed,,"44,265",
2024-04-19,MCT (Milli Intelligence) is an innovative company that specializes in intelligent space-time sensing chips and solutions.,MCT millimeter intelligence,https://www.crunchbase.com/organization/mct-millimeter-intelligence,Manufacturing,"Changzhou, Zhejiang, China, Asia",Seed Round - MCT millimeter intelligence,https://www.crunchbase.com/funding_round/mct-millimeter-intelligence-seed--050227e3,4,"Highlight Capital, Ningbo Zhenhai Industrial Investment, Summitview Capital, Zhuhai High Tech Investment",Seed,Highlight Capital,Seed,1,100000000,CNY,13812536,,,,100000000,CNY,13812536,Yes,,https://www.mctech.ai,,Seed,1,"44,307",
2024-05-08,Aikenong is an agribusiness service company centered on intelligent crop planting decisions.,Aikenong,https://www.crunchbase.com/organization/aikenong,"Agriculture, AgTech","Beijing, Beijing, China, Asia",Series B - Aikenong,https://www.crunchbase.com/funding_round/aikenong-series-b--8e7684f6,1,Capitallink,Early Stage Venture,,Series B,3,,,,,,,5740000,USD,5740000,Yes,,https://www.icanag.com/,$1M to $10M,Early Stage Venture,,"44,319",
2024-04-17,Laiduo Cotton is a company concentrates on IoT towel machines and disposable consumables.,Laido Cotton,https://www.crunchbase.com/organization/laido-cotton,"Commercial, Home Services, Internet of Things","Hangzhou, Zhejiang, China, Asia",Series A - Laido Cotton,https://www.crunchbase.com/funding_round/laido-cotton-series-a--a3645342,1,Tunlan Investment,Early Stage Venture,Tunlan Investment,Series A,1,,,,,,,,,,Yes,,http://www.haisui-iot.com,,Early Stage Venture,,"44,419",
2024-04-15,"Catalyst plus is a language model that processes and solves information problems in academic data, aiding scientists in research work.",Catalyst plus,https://www.crunchbase.com/organization/catalyst-plus-4115,"Artificial Intelligence (AI), Information Services, Natural Language Processing","Hangzhou, Zhejiang, China, Asia",Seed Round - Catalyst plus,https://www.crunchbase.com/funding_round/catalyst-plus-4115-seed--faf66d73,1,DP Technology,Seed,DP Technology,Seed,1,,,,,,,,,,Yes,,https://www.catalystplus.cn,,Seed,,"44,447",
2024-03-13,Yuling New Energy is a silicon-based anode company that specializes in development and production of lithium battery anode materials.,Yuling New Energy,https://www.crunchbase.com/organization/yuling-new-energy,"Advanced Materials, Battery, Manufacturing","Minhang, Shanghai, China, Asia",Series A - Yuling New Energy,https://www.crunchbase.com/funding_round/yuling-new-energy-series-a--cd87d64e,1,Hangsheng Lithium Energy,Early Stage Venture,Hangsheng Lithium Energy,Series A,1,,,,,,,,,,Yes,,http://www.yuling-ne.com,,Early Stage Venture,,"44,562",
2024-01-08,"Linsheng Materials is a medical device accessories supplier that specializes in offering ""one-to-one"" tailored solutions.",Linstant,https://www.crunchbase.com/organization/linstant,"Manufacturing, Medical, Medical Device","Ningbo, Zhejiang, China, Asia",Series B - Linstant,https://www.crunchbase.com/funding_round/linstant-series-b--90779246,2,"Commerce Fund, Haibon fenghua VC",Early Stage Venture,Haibon fenghua VC,Series B,1,100000000,CNY,14084507,,,,100000000,CNY,14084507,Yes,,https://gb.linstant.cn,,Early Stage Venture,,"44,593",
2024-03-21,"Xiaoge Smart combines R&D, manufacturing, sales, and online and offline after-sales support for smart kitchen equipment for restaurants.",Xiaoge,https://www.crunchbase.com/organization/xiaoge,"Manufacturing, Restaurants","Nanjing, Jiangsu, China, Asia",Seed Round - Xiaoge,https://www.crunchbase.com/funding_round/xiaoge-seed--2ef272dc,1,Zhencheng Capital,Seed,Zhencheng Capital,Seed,2,,,,,,,,,,Yes,,https://xiaogetech.net,,Seed,,"44,615",
2024-05-20,Yidong Optic is a company that developers high-resolution field emission scanning electron microscopes.,Yidon Technologies,https://www.crunchbase.com/organization/yidon-technologies,Manufacturing,"Suzhou, Jiangsu, China, Asia",Seed Round - Yidon Technologies,https://www.crunchbase.com/funding_round/yidon-technologies-seed--f018e749,3,"Guoke Venture, Honest Capital, Qianrong Venture Capital",Seed,,Seed,1,,,,,,,,,,Yes,,http://www.yidontek.com,,Seed,1,"44,680",
2024-05-10,Najing Technology is a hard technology enterprise focusing on the design and manufacturing of metasurface optical devices.,Najing Technology,https://www.crunchbase.com/organization/najing-technology,"Optical Communication, Semiconductor","Hangzhou, Zhejiang, China, Asia",Seed Round - Najing Technology,https://www.crunchbase.com/funding_round/najing-technology-seed--eca058fb,3,"Baida Group, China Internet Investment Fund, Fresscon Capital",Seed,"China Internet Investment Fund, Fresscon Capital",Seed,1,,,,,,,,,,Yes,,https://www.najing.cn/,,Seed,,"44,712",
2024-03-14,Xingrong Technology is an electronic component company that offers services to consumers including fabrication of electronic components.,Xingrong Technology,https://www.crunchbase.com/organization/xingrong-technology,"Advanced Materials, Electronics","Hangzhou, Zhejiang, China, Asia",Seed Round - Xingrong Technology,https://www.crunchbase.com/funding_round/xingrong-technology-seed--c0c0fa4b,2,"Goldport Capital, Haibon fenghua VC",Seed,"Goldport Capital, Haibon fenghua VC",Seed,1,,,,,,,,,,Yes,,http://www.xingrong-tech.com,,Seed,,"44,713",
2024-05-06,"Astathera focuses on producing and developing medical nuclides and drugs, offering treatment solutions.",Astathera,https://www.crunchbase.com/organization/astathera,"Biopharma, Medical, Pharmaceutical","Ningbo, Zhejiang, China, Asia",Seed Round - Astathera,https://www.crunchbase.com/funding_round/astathera-seed--fe1730e7,2,"Junan Holdings, Ningbo Fuchuang Venture Capital Fund",Seed,"Junan Holdings, Ningbo Fuchuang Venture Capital Fund",Seed,1,,,,,,,,,,Yes,,http://www.astathera.com,,Seed,2,"44,709",
2024-05-14,"DexForce offers an AI-enabled robot with integrated 3D vision cameras, and also manufacturing robot solutions.",DexForce,https://www.crunchbase.com/organization/dexforce,"Manufacturing, Robotic Process Automation (RPA), Robotics, Software","Guangdong, Jilin, China, Asia",Seed Round - DexForce,https://www.crunchbase.com/funding_round/dexforce-seed--720dce61,1,Lenovo Capital and Incubator Group (LCIG),Seed,Lenovo Capital and Incubator Group (LCIG),Seed,1,,,,,,,,,,Yes,,https://www.dexforce.com,,Seed,2,"44,786",
2024-05-10,Pupu Story Machine is a youth education service provider company.,Pupu story machine,https://www.crunchbase.com/organization/pupu-story-machine,"Education, Secondary Education, Young Adults","Shanghai, Shanghai, China, Asia",Seed Round - Pupu story machine,https://www.crunchbase.com/funding_round/pupu-story-machine-seed--33b69941,1,MiraclePlus,Seed,MiraclePlus,Seed,1,,,,,,,,,,Yes,,https://www.pufflearn.com,,Seed,,"44,834",
2024-03-25,Startous fusion focuses on commercializing fusion energy aiming to build commercial controllable fusion reactor.,Startous fusion,https://www.crunchbase.com/organization/startous-fusion,"Construction, Manufacturing, Product Design","Xian Shi, Shaanxi, China, Asia",Seed Round - Startous fusion,https://www.crunchbase.com/funding_round/startous-fusion-seed--c2b38234,4,"CAS Star, Heyu Capital, Huacheng Venture Capital, Shanghai Intellectual Property fund",Seed,Shanghai Intellectual Property fund,Seed,2,,,,,,,,,,Yes,,https://www.startorus.cn,,Seed,,"44,849",
2024-05-28,TsingCar provides UWB technology and products for cars.,TsingCar,https://www.crunchbase.com/organization/tsingcar,"Automotive, Consulting, IT Infrastructure","Beijing, Beijing, China, Asia",Series B - TsingCar,https://www.crunchbase.com/funding_round/tsingcar-series-b--5dd47b59,1,Beijing E-town International Investment & Development,Early Stage Venture,Beijing E-town International Investment & Development,Series B,2,,,,,,,,,,Yes,,https://www.tsingcar.cn/en/,,Early Stage Venture,,"44,925",
2024-04-26,Habitat is a technological company that provides intelligent technology products for households.,Habitat,https://www.crunchbase.com/organization/habit-571b,"Home Decor, Home Improvement, Manufacturing","Beijing, Beijing, China, Asia",Seed Round - Habitat,https://www.crunchbase.com/funding_round/habit-571b-seed--fbb035af,3,"Li Auto, New Taipei Science and Technology Innovation Fund, Roborock",Seed,Li Auto,Seed,1,653000000,CNY,90123661,,,,653000000,CNY,90123661,Yes,,https://www.habitat.cn,,Seed,,"44,998",
2024-01-09,"Aikai Electrical Appliances is a manufacturer and processor of dehumidifiers, automobile refrigerators, and other products.",Aikai Electrical Appliances,https://www.crunchbase.com/organization/alpicool,"Electronics, Home Appliances, Manufacturing","Foshan, Guangdong, China, Asia",Series B - Aikai Electrical Appliances,https://www.crunchbase.com/funding_round/alpicool-series-b--b2aad864,1,Vision Knight Capital,Early Stage Venture,Vision Knight Capital,Series B,1,100000000,CNY,14059359,,,,100000000,CNY,14059359,Yes,,http://www.bhbxgw.com,,Early Stage Venture,1,"44,997",
2024-05-24,"Lianxin Digital, a technology-based enterprise, focuses on artificial intelligence big models and industrial applications.",Lianxin Digital,https://www.crunchbase.com/organization/lianxin-digital,"Artificial Intelligence (AI), Enterprise, Industrial","Quzhou, Zhejiang, China, Asia",Series A - Lianxin Digital,https://www.crunchbase.com/funding_round/lianxin-digital-series-a--f9679522,3,"Huade Zhongke, Quzhou State Investment, Wonderland Capital",Early Stage Venture,"Huade Zhongke, Wonderland Capital",Series A,1,100000000,CNY,14062522,,,,100000000,CNY,14062522,Yes,,https://www.lx-tech.com,,Early Stage Venture,,"45,070",
2024-01-19,"H Winggen focuses in the research and development, design, manufacturing, and sales of hydrogen compressors.",H Winggen,https://www.crunchbase.com/organization/h-winggen,"Manufacturing, Recycling","Shanghai, Shanghai, China, Asia",Series A - H Winggen,https://www.crunchbase.com/funding_round/h-winggen-series-a--13cd0bbe,2,"Dongfang Jiafu, Junsan Capital",Early Stage Venture,Dongfang Jiafu,Series A,2,,,,,,,,,,Yes,,https://www.winggen.com,,Early Stage Venture,,"45,111",
2024-04-12,REEM Healthcare is a new type of medical device R&D and manufacturing company.,REEM Healthcare,https://www.crunchbase.com/organization/reem-healthcare,"Hospital, Manufacturing, Medical Device","Shanzhen, Fujian, China, Asia",Series A - REEM Healthcare,https://www.crunchbase.com/funding_round/reem-healthcare-series-a--0ba9304d,2,"Goldport Capital, Haoyiduo",Early Stage Venture,Goldport Capital,Series A,1,,,,,,,,,,Yes,,http://www.reemcare.com.cn,,Early Stage Venture,,"45,142",
2024-04-26,"RefineTek is an enterprise specializing in industrial gas separation, purification, and leak monitoring.",RefineTek,https://www.crunchbase.com/organization/refinetek,"Industrial, Recycling","Suzhou, Jiangsu, China, Asia",Seed Round - RefineTek,https://www.crunchbase.com/funding_round/refinetek-seed--f7164291,2,"Shenzhen Capital Group, Xunshang Venture Capital",Seed,"Shenzhen Capital Group, Xunshang Venture Capital",Seed,1,,,,,,,,,,Yes,,http://refinetek.cn/index.html,,Seed,,"45,158",
2024-03-20,Ruoyu Technology aims to build a robot brain using self-developed technology.,Ruoyu Technology,https://www.crunchbase.com/organization/ruoyu-technology,"Artificial Intelligence (AI), Information Technology, Robotics","Shenzhen, Guangdong, China, Asia",Angel Round - Ruoyu Technology,https://www.crunchbase.com/funding_round/ruoyu-technology-angel--9544016e,2,"DONGFANG Precision Science & Technology, Kinzon Capital",Seed,DONGFANG Precision Science & Technology,Angel,1,50000000,CNY,6945892,,,,50000000,CNY,6945892,Yes,,,,Seed,2,"45,184",
2024-01-08,Yunjizhi is an innovative technology company in the field of next-generation data security in China.,Yunjizhi,https://www.crunchbase.com/organization/yunjizhi,"Big Data, Customer Service, Cyber Security, Marketing, Sales","Fengtai, Beijing, China, Asia",Corporate Round - Yunjizhi,https://www.crunchbase.com/funding_round/yunjizhi-corporate-round--b0ab1ae7,1,Infosec,,Infosec,Corporate Round,3,,,,,,,10000000,CNY,1487719,Yes,,http://www.yunjizhi.cn,,,,"45,297",
2024-02-28,Taixi Intelligent is an exoskeleton robot company that focuses on the manufacturing of bipedal robots and intelligent exoskeleton mechas.,Taixi Intelligent,https://www.crunchbase.com/organization/taixi-intelligent,"Industrial Automation, Manufacturing, Robotics","Hangzhou, Zhejiang, China, Asia",Angel Round - Taixi Intelligent,https://www.crunchbase.com/funding_round/taixi-intelligent-angel--0d9848d2,1,Zhejiang University Youchuang,Seed,Zhejiang University Youchuang,Angel,1,,,,,,,,,,Yes,,https://taixirobot.com,,Seed,,"45,466",
2024-02-28,Global Technology is a leading supplier of automotive intelligent driving systems.,Global Technology,https://www.crunchbase.com/organization/glubo-technology,"Automotive, Consumer Electronics, Information Technology, Manufacturing, Telecommunications","Shanghai, Shanghai, China, Asia",Venture Round - Global Technology,https://www.crunchbase.com/funding_round/glubo-technology-series-unknown--616a8aae,3,"Chongqing Yufu Holding Group, CIFI Capital, Sega Wenhua",,,Venture - Series Unknown,5,,,,,,,440000000,CNY,63870297,Yes,,http://www.glb-auto.com/,$1B to $10B,,,"45,750",
2024-04-09,Iridium Technology is a new generation semiconductor optoelectronic material R&D company that focuses on the development of solar cell.,Yitai Tech,https://www.crunchbase.com/organization/yitai-tech,"Manufacturing, Semiconductor","Changshan, Hunan, China, Asia",Series A - Yitai Tech,https://www.crunchbase.com/funding_round/yitai-tech-series-a--c8d01420,1,Xiangjiang Group,Early Stage Venture,Xiangjiang Group,Series A,1,30000000,CNY,4148402,,,,30000000,CNY,4148402,Yes,,http://techyitai.com,,Early Stage Venture,1,"45,762",
2024-02-22,Prairie Wagyu is a ranch management company that engages in cattle farming and meat production for food enthusiasts.,Prairie Wagyu,https://www.crunchbase.com/organization/grassland-wagyu-investment,"Farming, Genetics, Livestock, Meat and Poultry","Hohhot, Nei Mongol, China, Asia",Series A - Prairie Wagyu,https://www.crunchbase.com/funding_round/grassland-wagyu-investment-series-a--ddfe6cf1,1,Qingcheng Capital,Early Stage Venture,Qingcheng Capital,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"45,844",
